aop_siteyear,aq_site,aop_yr,flightdate,radiance_time,chlorophyll a,DOC,pheophytin,TSS,UV Absorbance (250 nm),UV Absorbance (280 nm),wavelength,reflectance
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,647,0.0224
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,652,0.0221
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,657,0.0218
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,662,0.0215
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,667,0.0183
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,672,0.0188
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,677,0.0197
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,682,0.0188
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,687,0.0201
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,692,0.0215
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,697,0.0226
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,702,0.0234
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,707,0.0246
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,712,0.0239
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,717,0.022
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,722,0.0222
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,727,0.0229
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,732,0.0231
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,737,0.0228
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,742,0.0237
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,747,0.0242
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,752,0.0241
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,757,0.0217
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,762,0.0218
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,767,0.0251
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,772,0.0257
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,777,0.0256
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,782,0.0256
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,787,0.026
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,792,0.0284
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,797,0.0275
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,802,0.0276
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,807,0.0272
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,812,0.0253
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,817,0.0264
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,822,0.0248
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,827,0.0233
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,832,0.0231
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,837,0.0239
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,842,0.0241
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,848,0.0225
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,853,0.0229
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,858,0.0226
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,863,0.0219
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,868,0.0226
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,873,0.0213
MART2019,MART,2019,2019-07-12,2019-07-12T20:46:25Z,0.27,0.6361,0.45,4,0.0207,0.0136,878,0.0212
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,384,0.0668
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,389,0.0484
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,394,0.0374
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,399,0.0376
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,404,0.0298
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,409,0.0281
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,414,0.0258
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,419,0.0229
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,424,0.0225
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,429,0.0239
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,434,0.0216
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,439,0.0219
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,444,0.0213
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,449,0.0218
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,454,0.0221
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,459,0.0237
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,464,0.0233
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,469,0.0227
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,474,0.0238
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,479,0.0246
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,484,0.024
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,489,0.0241
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,494,0.0249
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,499,0.0254
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,504,0.0277
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,509,0.0295
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,514,0.0316
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,519,0.0348
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,524,0.0364
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,529,0.0398
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,534,0.0438
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,539,0.0464
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,544,0.0484
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,549,0.0503
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,554,0.0534
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,559,0.0566
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,564,0.0552
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,569,0.0547
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,574,0.054
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,579,0.0516
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,584,0.0485
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,589,0.0469
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,594,0.0438
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,599,0.0411
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,604,0.0394
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,609,0.0371
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,614,0.0363
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,619,0.0362
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,624,0.0342
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,629,0.0332
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,634,0.0323
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,639,0.0341
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,644,0.0362
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,649,0.0377
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,654,0.0366
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,659,0.0352
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,664,0.0309
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,669,0.0263
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,674,0.0248
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,679,0.0244
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,684,0.0267
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,689,0.0354
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,694,0.048
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,699,0.0577
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,704,0.0623
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,709,0.0629
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,714,0.0578
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,719,0.0509
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,724,0.0445
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,729,0.0361
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,734,0.0287
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,739,0.0261
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,744,0.026
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,749,0.0245
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,754,0.0241
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,759,0.0218
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,764,0.0238
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,769,0.0263
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,774,0.024
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,779,0.0255
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,784,0.0254
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,789,0.0263
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,794,0.0272
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,799,0.029
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,804,0.0297
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,809,0.0291
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,814,0.0287
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,819,0.027
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,824,0.0244
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,829,0.0205
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,834,0.0167
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,839,0.0161
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,844,0.0155
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,849,0.0153
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,854,0.0135
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,859,0.0125
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,864,0.0125
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,869,0.0121
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,874,0.0107
PRLA2017,PRLA,2017,2017-06-21,2017-06-21T20:58:28Z,121.85,29.97,78.46,32,0.5578,0.2876,879,0.0111
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,382,0.091
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,387,0.04
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,392,0.0234
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,397,0.0252
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,402,0.0249
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,407,0.0198
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,412,0.0227
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,417,0.0173
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,422,0.0166
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,427,0.0148
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,432,0.0167
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,437,0.0151
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,442,0.0149
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,447,0.0149
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,452,0.0144
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,457,0.0132
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,462,0.0123
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,467,0.0129
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,472,0.0124
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,477,0.0131
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,482,0.0125
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,487,0.0128
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,492,0.0127
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,497,0.0134
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,502,0.014
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,507,0.0137
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,512,0.0135
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,517,0.0143
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,522,0.0145
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,527,0.0152
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,532,0.0157
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,537,0.0165
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,542,0.0173
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,547,0.0167
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,552,0.0173
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,557,0.018
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,562,0.0182
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,567,0.0173
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,572,0.0179
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,577,0.0174
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,582,0.0175
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,587,0.0169
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,592,0.0169
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,597,0.0154
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,602,0.0139
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,607,0.0133
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,612,0.0129
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,617,0.013
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,622,0.0116
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,627,0.0124
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,632,0.0129
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,637,0.0121
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,642,0.0125
PRLA2020,PRLA,2020,2020-06-24,2020-06-24T17:36:27Z,3.45,26.72,4.2,6,0.5668333333333333,0.3118,647,0.0124
